time,iq,vbus
162.6215,11.884351,1.371682
162.6406,11.875488,1.3492
162.6605,11.875488,1.292222
162.6806,11.840039,1.292592
162.7005,11.884351,1.44886
162.7205,11.875488,1.274045
162.7406,11.875488,1.294285
162.7615,11.875488,1.294911
162.7815,11.884351,1.197004
162.8004,11.875488,1.217161
162.8195,11.875488,1.159968
162.8384,11.866626,1.412222
162.8584,11.910937,1.354197
162.8784,11.910937,1.295022
162.8975,11.910937,1.352508
162.9164,11.866626,1.199926
162.9364,11.884351,1.275001
162.9563,11.866626,1.445804
162.9763,11.910937,1.215006
162.9963,11.866626,1.291969
163.0164,11.910937,1.29349
163.0364,11.910937,1.293091
163.0563,11.910937,1.295882
163.0763,11.902075,1.331568
163.0953,11.910937,1.253369
163.1152,11.910937,1.196448
163.1353,11.902075,1.291953
163.1553,11.902075,1.270949
163.1753,11.910937,1.215186
163.1953,11.910937,1.330415
163.2152,11.910937,1.215889
163.2352,11.902075,1.176549
163.2551,11.910937,1.290065
163.2744,11.866626,1.214494
163.2942,11.902075,1.098805
163.3132,11.910937,1.272301
163.3321,11.902075,1.330542
163.3512,11.910937,1.214185
163.3701,11.831177,1.369958
163.3902,11.875488,1.369429
163.4101,11.875488,1.292055
163.4301,11.875488,1.368591
163.4492,11.875488,1.175602
163.4681,11.866626,1.35028
163.4870,11.910937,1.211475
163.5062,11.902075,1.289978
163.5251,11.910937,1.30763
163.5451,11.910937,1.215598
163.5650,11.910937,1.290105
163.5850,11.902075,1.13776
163.6041,11.902075,1.212804
163.6231,11.910937,1.309558
163.6430,11.910937,1.330496
163.6630,11.910937,1.272318
163.6830,11.910937,1.348314
163.7029,11.910937,1.215444
163.7231,11.866626,1.157721
163.7430,11.910937,1.212642
163.7630,11.910937,1.213007
163.7819,11.910937,1.292155
163.8009,11.910937,1.057629
163.8200,11.893212,1.289961
163.8389,11.875488,1.21132
163.8579,11.866626,1.270842
163.8770,11.910937,1.34801
163.8959,11.831177,1.330432
163.9149,11.910937,1.272846
163.9338,11.910937,1.290429
163.9529,11.910937,1.211492
163.9729,11.902075,1.136492
163.9929,11.910937,1.27207
164.0129,11.910937,1.137426
164.0328,11.902075,1.291159
164.0529,11.910937,1.101753
164.0729,11.910937,1.292164
164.0929,11.884351,1.176922
164.1128,11.910937,1.212892
164.1328,11.866626,1.194224
164.1528,11.910937,1.272327
164.1728,11.902075,1.292886
164.1929,11.910937,1.216308
164.2129,11.910937,1.369294
164.2318,11.910937,1.274339
164.2507,11.910937,1.373111
164.2698,11.866626,1.371655
164.2887,11.875488,1.216196
164.3078,11.875488,1.045172
164.3277,11.866626,1.296702
164.3468,11.910937,1.426831
164.3657,11.902075,1.314329
164.3847,11.910937,1.235815
164.4036,11.910937,1.064223
164.4238,11.910937,1.064064
164.4437,11.910937,1.215989
164.4637,11.910937,1.273537
164.4836,11.910937,1.447446
164.5036,11.910937,1.352735
164.5236,11.902075,1.293865
164.5436,11.910937,1.37099
164.5637,11.902075,1.29308
164.5837,11.902075,1.217028
164.6027,11.902075,1.390162
164.6226,11.9198,1.197502
164.6425,11.910937,1.292029
164.6625,11.9198,1.272486
164.6826,11.910937,1.197654
164.7026,11.910937,1.351725
164.7226,11.910937,1.177981
164.7415,11.9198,1.292716
164.7604,11.910937,1.273694
164.7796,11.866626,1.214596
164.7985,11.875488,1.297317
164.8174,11.875488,1.139648
164.8365,11.910937,1.295006
164.8555,11.902075,1.216068
164.8746,11.902075,1.371254
164.8944,11.910937,1.274197
164.9135,11.910937,1.274214
164.9324,11.910937,1.350949
164.9514,11.902075,1.291705
164.9704,11.902075,1.372151
164.9894,11.884351,1.217928
165.0084,11.875488,1.294031
165.0274,11.875488,1.140165
165.0465,11.910937,1.353741
165.0664,11.910937,1.294232
165.0854,11.910937,1.104185
165.1043,11.902075,1.215782
165.1243,11.910937,1.140526
165.1444,11.902075,1.140687
165.1644,11.910937,1.372314
165.1843,11.9198,1.372327
165.2043,11.910937,1.294133
165.2243,11.910937,1.295771
165.2442,11.910937,1.314455
165.2642,11.910937,1.37216
165.2843,11.910937,1.372108
165.3043,11.910937,1.141308
165.3243,11.910937,1.105002
165.3442,11.910937,1.216294
165.3642,11.910937,1.140841
165.3842,11.910937,1.295066
165.4043,11.902075,1.178761
165.4232,11.902075,1.295215
165.4432,11.910937,1.296669
165.4632,11.9198,1.216674
165.4832,11.910937,1.375313
165.5031,11.910937,1.354041
165.5222,11.910937,1.162114
165.5422,11.884351,1.355721
165.5622,11.910937,1.369425
165.5821,11.902075,1.354411
165.6021,11.910937,1.296511
165.6220,11.910937,1.280077
165.6422,11.902075,1.218343
165.6622,11.910937,1.2178
165.6821,11.910937,1.220369
165.7011,11.910937,1.373802
165.7210,11.910937,1.2009
165.7410,11.910937,1.275693
165.7601,11.910937,1.31365
165.7790,11.866626,1.409045
165.7980,11.884351,1.217853
165.8171,11.875488,1.197558
165.8360,11.910937,1.214792
165.8550,11.902075,1.273253
165.8740,11.902075,1.273472
165.8941,11.875488,1.137784
165.9140,11.910937,1.387994
165.9340,11.910937,1.368621
165.9539,11.910937,1.252182
165.9739,11.910937,1.214392
165.9929,11.910937,1.352266
166.0120,11.910937,1.291163
166.0320,11.910937,1.271448
166.0519,11.866626,1.292642
166.0719,11.910937,1.369424
166.0918,11.875488,1.296051
166.1100,11.910937,1.273212
166.1299,11.875488,1.237319
166.1488,11.822314,1.238813
166.1678,11.875488,1.220151
166.1879,11.857763,1.275994
166.2079,11.866626,1.220208
166.2279,11.875488,1.217538
166.2478,11.875488,1.216829
166.2678,11.875488,1.197033
166.2877,11.866626,1.333792
166.3077,11.875488,1.295921
166.3279,11.875488,1.142116
166.3478,11.875488,1.296315
166.3678,11.875488,1.375206
166.3877,11.857763,1.139348
166.4077,11.875488,1.355808
166.4277,11.875488,1.3733
166.4477,11.875488,1.2955
166.4678,11.875488,1.35415
166.4877,11.831177,1.277141
166.5077,11.875488,1.334126
166.5277,11.875488,1.10313
166.5477,11.875488,1.22144
166.5676,11.875488,1.221287
166.5876,11.857763,1.198365
166.6078,11.875488,1.37386
166.6277,11.875488,1.276341
166.6476,11.875488,1.33472
166.6676,11.875488,1.178941
166.6876,11.857763,1.219556
166.7065,11.813452,1.140339
166.7256,11.910937,1.102396
166.7446,11.910937,1.292857
